Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-21,29.790000915527344,30.239999771118164,29.530000686645508,30.049999237060547,717400,0,0,,,,,,,,,29.850000381469727
2017-02-22,30.059999465942383,30.239999771118164,29.280000686645508,29.420000076293945,524000,0,0,0.979034969159346,,,,,,,,29.82999992370605
2017-02-23,29.350000381469727,29.625,29.309999465942383,29.5,398500,0,0,0.9816971963053418,,,,,,,,29.950000762939453
2017-02-24,29.38999938964844,29.38999938964844,29.059999465942383,29.270000457763672,252900,0,0,0.9740433011946666,,,,,,,,29.739999771118164
2017-02-27,29.059999465942383,29.200000762939453,28.729999542236328,28.81999969482422,457100,0,0,0.9590682338281268,,,,,,,,29.90999984741211
2017-02-28,28.540000915527344,29.0,28.38999938964844,28.440000534057617,556400,0,0,0.9464226707527724,,,,,,,,30.11000061035156
2017-03-01,28.729999542236328,28.989999771118164,28.25,28.93000030517578,412800,0,0,0.9627288199560592,,,,,,,,31.31999969482422
2017-03-02,28.82999992370605,28.96999931335449,28.530000686645508,28.600000381469727,572600,0,0,0.951747125044764,,,,,,,,31.31999969482422
2017-03-03,28.65999984741211,28.88999938964844,28.39999961853028,28.790000915527344,381400,0,0,0.958069938318692,,,,29.24499988555908,,,,31.549999237060547
2017-03-06,28.559999465942383,28.76000022888184,28.34000015258789,28.6299991607666,358300,0,0,0.9527454205541986,,,,29.24499988555908,,,,31.21999931335449
2017-03-07,28.690000534057617,28.82999992370605,28.36000061035156,28.549999237060547,453200,0,0,0.9500831934082028,,,,28.9375,,,,31.600000381469727
2017-03-08,28.670000076293945,28.709999084472656,28.31999969482422,28.6299991607666,246200,0,0,0.9527454205541984,,,,28.81999969482422,,,,31.229999542236328
2017-03-09,28.75,28.799999237060547,28.299999237060547,28.540000915527344,272300,0,0,0.9497504705533923,,,,28.725000381469727,,,,31.489999771118164
2017-03-10,28.690000534057617,28.71699905395508,28.5,28.670000076293945,240500,0,0,0.9540765658634472,,,,28.625,,,,31.59000015258789
2017-03-13,28.57999992370605,29.190000534057617,28.57999992370605,29.1299991607666,381600,0,0,0.9693843560847976,,,,28.72000026702881,,,,31.82999992370605
2017-03-14,29.14999961853028,29.14999961853028,28.73500061035156,28.920000076293945,325000,0,0,0.9623960336287468,,,,28.74499988555908,,,,31.270000457763672
2017-03-15,29.040000915527344,29.15999984741211,28.78499984741211,29.030000686645508,510000,0,0,0.9660566197566792,,,,28.74499988555908,,,,31.540000915527344
2017-03-16,29.1299991607666,29.459999084472656,28.920000076293945,29.38999938964844,423000,0,0,0.9780366101774096,,,,28.8799991607666,,,,32.02000045776367
2017-03-17,29.530000686645508,29.76000022888184,29.391000747680664,29.65999984741211,446100,0,0,0.9870216505973334,,,,29.02999973297119,,,,32.56999969482422
2017-03-20,29.809999465942383,29.88999938964844,29.100000381469727,29.450000762939453,538900,0,0,0.9800333281412826,29.0210000038147,29.892817811786767,28.14918219584263,29.09499931335449,,,,32.81999969482422
2017-03-21,29.729999542236328,29.790000915527344,28.75,28.989999771118164,752800,0,0,0.9647254744474304,28.96800003051758,29.69931078434144,28.23668927669372,29.09499931335449,,,,33.470001220703125
2017-03-22,29.040000915527344,29.3799991607666,28.799999237060547,29.18000030517578,680200,0,0,0.9710482877213588,28.95600004196167,29.664528245167155,28.247471838756184,29.19499969482422,,,,34.47999954223633
2017-03-23,29.020000457763672,29.763999938964844,29.020000457763672,29.290000915527344,583700,0,0,0.9747088738492912,28.94550008773804,29.62688604510326,28.26411413037281,29.23499965667725,,,,34.720001220703125
2017-03-24,29.31999969482422,29.70599937438965,29.084999084472656,29.43000030517578,392700,0,0,0.979367755486658,28.953500080108643,29.65364250874808,28.25335765146921,29.3125,,,,34.939998626708984
2017-03-27,29.299999237060547,29.76000022888184,29.13999938964844,29.59000015258789,341100,0,0,0.9846922097786496,28.992000102996823,29.742010442402517,28.24198976359114,29.31999969482422,,,,35.279998779296875
2017-03-28,29.600000381469727,30.0,29.31999969482422,29.809999465942383,382200,0,0,0.9920133185620124,29.060500049591063,29.84613536011266,28.274864739069464,29.375,29.24499988555908,,,36.52999877929688
2017-03-29,29.809999465942383,29.959999084472656,29.40999984741211,29.850000381469727,434900,0,0,0.9933444638712612,29.10650005340576,29.961631467131376,28.251368639680145,29.375,29.24499988555908,,,36.810001373291016
2017-03-30,29.89999961853028,30.0,29.6200008392334,29.82999992370605,612800,0,0,0.9926788912166368,29.16800003051758,30.045451764264914,28.290548296770243,29.375,29.125,,,36.81999969482422
2017-03-31,29.63999938964844,30.0,29.57999992370605,29.950000762939453,322200,0,0,0.9966722636718816,29.226000022888183,30.148536029058597,28.30346401671777,29.375,29.125,,,36.84000015258789
2017-04-03,29.850000381469727,30.07999992370605,29.559999465942383,29.739999771118164,548100,0,0,0.989683877743329,29.28150005340576,30.18715630190799,28.37584380490353,29.4399995803833,29.164999961853027,,,37.18000030517578
2017-04-04,29.809999465942383,30.0,29.68000030517578,29.90999984741211,353200,0,0,0.9953411183626326,29.34950008392334,30.228813307886472,28.470186859960204,29.550000190734863,29.164999961853027,,,36.93000030517578
2017-04-05,30.0,30.3799991607666,29.88999938964844,30.11000061035156,647700,0,0,1.001996717963873,29.42350015640259,30.297180110312283,28.549820202492896,29.73249912261963,29.3149995803833,,,36.84000015258789
2017-04-06,30.14999961853028,31.32999992370605,30.14999961853028,31.31999969482422,1167900,0,0,1.0422629114811215,29.562500095367437,30.682580653051858,28.44241953768301,30.23499965667725,29.8149995803833,,,37.060001373291016
2017-04-07,31.11000061035156,31.43000030517578,31.11000061035156,31.31999969482422,685500,0,0,1.0422629114811215,29.695000076293944,30.978376570818813,28.411623581769074,30.375,29.864999771118164,,,36.900001525878906
2017-04-10,31.43000030517578,31.690000534057617,31.075000762939453,31.549999237060547,537900,0,0,1.0499168065917968,29.816000080108644,31.30564579689049,28.326354363326796,30.550000190734863,29.99499988555908,,,35.400001525878906
2017-04-11,31.43000030517578,31.5,30.82999992370605,31.21999931335449,739400,0,0,1.0389351116805017,29.93100004196167,31.480775195189995,28.381224888733342,30.625,29.99499988555908,,,35.34000015258789
2017-04-12,31.01000022888184,31.63999938964844,31.01000022888184,31.600000381469727,580400,0,0,1.051580738228358,30.05950002670288,31.71301293511581,28.40598711828996,30.625,29.99499988555908,,,35.25
2017-04-13,31.600000381469727,31.6200008392334,31.18000030517578,31.229999542236328,560400,0,0,1.0392678980078138,30.15150003433228,31.8504009264228,28.452599142241752,30.625,29.99499988555908,,,35.560001373291016
2017-04-17,31.34000015258789,31.600000381469727,31.290000915527344,31.489999771118164,340800,0,0,1.0479201521004256,30.243000030517575,32.0222707108905,28.46372935014465,30.6850004196167,30.09500026702881,,,35.43000030517578
2017-04-18,31.450000762939453,31.71999931335449,31.26000022888184,31.59000015258789,411200,0,0,1.0512479519010458,30.35,32.18281610876257,28.51718389123743,30.804999351501465,30.14999961853027,,,35.900001525878906
2017-04-19,31.57999992370605,31.979999542236328,31.450000762939453,31.82999992370605,534500,0,0,1.059234633339033,30.492000007629397,32.32136654004619,28.662633475212598,31.0649995803833,30.357500076293945,,,35.95000076293945
2017-04-20,31.440000534057617,31.5,30.90999984741211,31.270000457763672,1040900,0,0,1.0405990433170629,30.59650001525879,32.35057168624485,28.842428344272736,31.40499973297119,30.364999771118164,,,35.58000183105469
2017-04-21,31.440000534057617,31.614999771118164,31.200000762939453,31.540000915527344,735900,0,0,1.0495840837369863,30.709000015258788,32.40028673929751,29.017713291220065,31.40499973297119,30.364999771118164,,,35.599998474121094
2017-04-24,31.88999938964844,32.029998779296875,31.57999992370605,32.02000045776367,463500,0,0,1.0655574466129611,30.838500022888184,32.51462449995191,29.162375545824457,31.429999351501465,30.38999938964844,,,35.7599983215332
2017-04-25,31.96999931335449,32.810001373291016,31.790000915527344,32.56999969482422,670700,0,0,1.0838602503076191,30.9875,32.72261854145979,29.252381458540217,31.86000061035156,30.780000686645508,,,36.5099983215332
2017-04-26,32.56999969482422,32.849998474121094,32.45000076293945,32.81999969482422,515200,0,0,1.092179718072919,31.13800001144409,32.9594471484388,29.316552874449386,31.8799991607666,30.799999237060547,,,36.7400016784668
2017-04-27,32.65999984741211,33.56999969482422,32.54999923706055,33.470001220703125,1403900,0,0,1.113810385040699,31.31900005340576,33.306290417612345,29.33170968919918,32.239999771118164,31.184999465942383,,,36.86000061035156
2017-04-28,34.20000076293945,34.970001220703125,33.66999816894531,34.47999954223633,1870700,0,0,1.1474209789567074,31.551500034332275,33.85426205445152,29.24873801421304,32.94000053405762,31.9950008392334,,,37.709999084472656
2017-05-01,33.650001525878906,34.790000915527344,32.84000015258789,34.720001220703125,1684500,0,0,1.1554077238671967,31.79000005722046,34.35592648706861,29.224073627372317,32.94000053405762,32.02750015258789,,,36.869998931884766
2017-05-02,34.689998626708984,34.95000076293945,34.29999923706055,34.939998626708984,1150100,0,0,1.1627287691780577,32.05,34.7826068369634,29.31739316303659,32.94000053405762,32.05500030517578,,,37.209999084472656
2017-05-03,34.959999084472656,35.31999969482422,34.84000015258789,35.279998779296875,933400,0,0,1.1740432504166651,32.31849994659424,35.20970873870235,29.427291154486124,33.26000022888184,32.31999969482422,,,34.619998931884766
2017-05-04,35.36000061035156,36.88999938964844,35.130001068115234,36.52999877929688,1066400,0,0,1.2156405892431628,32.63949985504151,35.886408850113774,29.39259085996924,34.234999656677246,33.14999961853027,29.30999994277954,,34.56999969482422
2017-05-05,36.47999954223633,37.0099983215332,36.02999877929688,36.810001373291016,678600,0,0,1.2249584794629005,32.91399993896484,36.57492705970514,29.253072818224545,34.39999961853027,33.28499889373779,29.30999994277954,,34.630001068115234
2017-05-08,36.91999816894531,37.040000915527344,36.52999877929688,36.81999969482422,865000,0,0,1.225291202317711,33.18899993896484,37.14723396549784,29.23076591243184,34.7450008392334,33.30000019073486,29.25,,34.630001068115234
2017-05-09,36.83000183105469,37.060001373291016,36.650001525878906,36.84000015258789,948400,0,0,1.2259567749723357,33.453499984741214,37.64118567709049,29.26581429239194,34.80500030517578,33.3100004196167,29.25,,34.63999938964844
2017-05-10,36.790000915527344,37.41999816894531,36.59999847412109,37.18000030517578,546600,0,0,1.237271256210943,33.751500034332274,38.107730639379085,29.395269429285467,35.1299991607666,33.54999923706055,29.302499771118164,,34.790000915527344
2017-05-11,37.0,37.119998931884766,36.46099853515625,36.93000030517578,613900,0,0,1.2289517884456431,34.01800003051758,38.4673048860712,29.56869517496396,35.1299991607666,33.654998779296875,29.357500076293945,,34.849998474121094
2017-05-12,36.790000915527344,37.18999862670898,36.400001525878906,36.84000015258789,1674600,0,0,1.2259567749723357,34.29850006103516,38.716272403597024,29.88072771847329,35.85999870300293,33.78499889373779,29.523749351501465,,34.599998474121094
2017-05-15,36.91999816894531,37.27000045776367,36.810001373291016,37.060001373291016,886300,0,0,1.2332779472282005,34.5770001411438,38.953087072864406,30.200913209423188,36.1299991607666,34.124999046325684,30.024999618530277,,34.79999923706055
2017-05-16,37.060001373291016,37.150001525878906,36.84000015258789,36.900001525878906,564400,0,0,1.2279534929362088,34.84250020980835,39.103040379352464,30.58196004026423,36.27499961853027,34.124999046325684,30.11999988555908,,35.29999923706055
2017-05-17,36.5099983215332,36.650001525878906,35.349998474121094,35.400001525878906,976400,0,0,1.1780366863444116,35.02100028991699,39.05229026013483,30.989710319699142,36.3849983215332,34.124999046325684,30.272500038146973,,36.0
