Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2020-12-14,11.5,11.550000190734863,10.260000228881836,10.260000228881836,25900,0,0,,,,,,,,,,12.31999969482422
2020-12-15,11.199999809265137,11.199999809265137,10.270000457763672,10.300000190734863,56900,0,0,0.003898631672583086,1.003898631672583,,,,,,,,12.850000381469728
2020-12-16,10.380000114440918,10.414999961853027,10.199999809265137,10.270000457763672,59800,0,0,-0.002912595380160976,1.0009746811558236,,,,,,,,11.800000190734863
2020-12-17,10.720000267028809,10.720000267028809,10.267000198364258,10.279999732971191,9800,0,0,0.0009736392173147479,1.001949269360936,,,,,,,,11.25
2020-12-18,10.399999618530272,10.640000343322754,10.399999618530272,10.4399995803833,9100,0,0,0.015564187895738879,1.0175437960512679,,,,,,,,11.279999732971191
2020-12-21,10.579999923706056,10.670000076293944,10.31999969482422,10.40999984741211,23600,0,0,-0.002873537756415301,1.0146198455345083,,,,,,,,11.279999732971191
2020-12-22,11.399999618530272,11.40999984741211,10.380000114440918,10.6899995803833,27700,0,0,0.02689718896017057,1.041910267242589,,,,,,,,11.510000228881836
2020-12-23,10.850000381469728,11.18000030517578,10.649999618530272,11.0600004196167,93700,0,0,0.03461186658158244,1.0779727264023704,,,,,,,,11.760000228881836
2020-12-24,11.609999656677246,11.609999656677246,11.0,11.300000190734863,72300,0,0,0.021699797650322372,1.1013645164378683,,,,10.904999732971191,,,,11.9399995803833
2020-12-28,11.989999771118164,11.989999771118164,10.880000114440918,11.720000267028809,75100,0,0,0.03716814771722854,1.142300195475345,,,,11.09499979019165,,,,11.829999923706056
2020-12-29,11.300000190734863,11.34000015258789,10.399999618530272,10.989999771118164,92600,0,0,-0.06228673031384757,1.0711500512623167,,,,11.09499979019165,,,,12.109999656677246
2020-12-30,11.4399995803833,11.4399995803833,10.779999732971191,10.869999885559082,23400,0,0,-0.010919007102661027,1.0594541562445676,,,,11.128499984741211,,,,12.510000228881836
2020-12-31,11.0,11.199999809265137,10.59000015258789,10.829999923706056,56400,0,0,-0.003679849335248453,1.0555555245719848,,,,11.154999732971191,,,,12.199999809265137
2021-01-04,11.350000381469728,11.350000381469728,10.449999809265137,10.75,61700,0,0,-0.007386881280667668,1.0477582612268186,,,,11.154999732971191,,,,12.0600004196167
2021-01-05,10.8100004196167,10.8100004196167,10.619999885559082,10.75,43400,0,0,0.0,1.0477582612268186,,,,11.184999942779541,,,,11.8100004196167
2021-01-06,10.75,10.869999885559082,10.399999618530272,10.6899995803833,68700,0,0,-0.00558143438294878,1.0419102672425886,,,,11.194999694824219,,,,12.079999923706056
2021-01-07,10.699999809265137,10.899999618530272,10.649999618530272,10.699999809265137,53100,0,0,0.0009354751425985075,1.0428849483984122,,,,11.194999694824219,,,,12.020000457763672
2021-01-08,10.800000190734863,11.18000030517578,10.710000038146973,10.9399995803833,30300,0,0,0.022429885551058515,1.06627673843391,,,,11.194999694824219,,,,11.699999809265137
2021-01-11,10.9399995803833,11.229999542236328,10.65999984741211,11.09000015258789,11000,0,0,0.013711204566548396,1.0808966769191293,,,,10.919999599456787,,,,11.789999961853027
2021-01-12,11.100000381469728,11.279999732971191,10.899999618530272,11.25,265000,0,0,0.01442739812539795,1.0964912036094612,10.779499959945678,11.547540926294388,10.011458993596968,10.919999599456787,,,,11.670000076293944
