Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2021-04-20,7.050000190734863,11.25,5.300000190734863,6.03000020980835,8427600,0,0,,,,,,,,,,3.839999914169312
2021-04-21,5.070000171661377,5.199999809265137,4.150000095367432,4.739999771118164,3918900,0,0,-0.21393041356646747,0.7860695864335325,,,,,,,,3.7300000190734863
2021-04-22,4.53000020980835,4.989999771118164,4.300000190734863,4.489999771118164,2096400,0,0,-0.05274261858055429,0.7446102180584947,,,,,,,,3.819999933242798
2021-04-23,4.480000019073486,4.690000057220459,4.199999809265137,4.21999979019165,1366200,0,0,-0.06013362910690623,0.6998341033765526,,,,,,,,3.7699999809265137
2021-04-26,4.320000171661377,4.650000095367432,4.113999843597412,4.329999923706055,1191800,0,0,0.026066383645343416,0.7180762476032607,,,,,,,,3.740000009536743
2021-04-27,4.340000152587891,4.409999847412109,4.260000228881836,4.329999923706055,711600,0,0,0.0,0.7180762476032607,,,,,,,,3.740000009536743
2021-04-28,4.320000171661377,4.46999979019165,4.300000190734863,4.389999866485596,704500,0,0,0.013856799962293609,0.7280264865239735,,,,,,,,3.7799999713897705
2021-04-29,4.449999809265137,4.453999996185303,4.210000038146973,4.300000190734863,533600,0,0,-0.020501065714788158,0.7131011676816392,,,,,,,,3.759999990463257
2021-04-30,4.190000057220459,4.230000019073486,3.900000095367432,4.059999942779541,684000,0,0,-0.05581400867666164,0.6733001329213186,,,,7.575000047683716,,,,4.090000152587891
2021-05-03,3.990000009536743,3.990000009536743,3.660000085830689,3.7100000381469727,663800,0,0,-0.08620687427718354,0.6152570330117595,,,,4.429999947547913,,,,3.920000076293945
2021-05-04,3.5799999237060547,3.9600000381469727,3.5239999294281006,3.890000104904175,503800,0,0,0.048517537710621284,0.6451077893126325,,,,4.256999850273132,,,,3.930000066757202
2021-05-05,3.869999885559082,4.039999961853027,3.765000104904175,3.829999923706055,505900,0,0,-0.015424210688960271,0.6351575108531851,,,,4.10699999332428,,,,3.940000057220459
2021-05-06,4.288000106811523,5.199999809265137,3.890000104904175,4.210000038146973,17812100,0,0,0.09921674203930908,0.6981757697618352,,,,4.361999869346619,,,,3.9800000190734863
2021-05-07,4.039999961853027,4.400000095367432,4.039999961853027,4.389999866485596,1077000,0,0,0.04275530325597088,0.7280264865239733,,,,4.361999869346619,,,,3.859999895095825
2021-05-10,4.389999866485596,4.400000095367432,4.070000171661377,4.070000171661377,464200,0,0,-0.07289287119737287,0.6749585456135054,,,,4.361999869346619,,,,3.690000057220459
2021-05-11,3.869999885559082,3.9600000381469727,3.7300000190734863,3.869999885559082,599600,0,0,-0.049140117362858615,0.6417910034669935,,,,4.361999869346619,,,,3.680000066757202
2021-05-12,3.7300000190734863,3.9600000381469727,3.700000047683716,3.809999942779541,530900,0,0,-0.015503861641813277,0.6318407645462807,,,,4.361999869346619,,,,3.559999942779541
2021-05-13,3.7899999618530273,3.940000057220459,3.704999923706055,3.7929999828338623,385300,0,0,-0.00446193181128407,0.6290215341392856,,,,4.361999869346619,,,,3.380000114440918
2021-05-14,3.829999923706055,3.920000076293945,3.700000047683716,3.869999885559082,246300,0,0,0.020300528097469295,0.6417910034669935,,,,4.361999869346619,,,,3.7300000190734863
2021-05-17,3.7799999713897705,3.839999914169312,3.7100000381469727,3.799999952316284,238200,0,0,-0.01808783858211538,0.6301823913928286,4.206649959087372,5.216659709639062,3.1966402085356815,4.449999928474426,,,,3.7200000286102295
2021-05-18,3.7200000286102295,3.7799999713897705,3.680000066757202,3.7100000381469727,382600,0,0,-0.023684188236489878,0.6152570330117595,4.090649950504303,4.676634915216897,3.5046649857917087,4.439999938011169,,,,3.829999923706055
2021-05-19,3.670000076293945,3.7899999618530273,3.650000095367432,3.7899999618530273,114900,0,0,0.021563321531935076,0.6285240182393764,4.043149960041046,4.560137708693706,3.5261622113883875,4.025000095367432,,,,4.059999942779541
2021-05-20,3.799999952316284,4.199999809265137,3.740000009536743,3.990000009536743,626900,0,0,0.052770461661411305,0.6616915208471537,4.018149971961975,4.4924368065097875,3.5438631374141627,4.025000095367432,,,,3.880000114440918
2021-05-21,4.059999942779541,4.059999942779541,3.849999904632568,3.940000057220459,175400,0,0,-0.012531316340044119,0.6533996550798931,4.004149985313416,4.4701461202031645,3.5381538504236665,3.924999952316284,,,,5.070000171661377
2021-05-24,3.900000095367432,3.9800000190734863,3.799999952316284,3.819999933242798,104200,0,0,-0.030456883815965563,0.6334991376997328,3.978649985790253,4.425764410770979,3.531535560809527,3.924999952316284,,,,4.670000076293945
2021-05-25,3.809999942779541,3.890000104904175,3.759999990463257,3.819999933242798,83300,0,0,0.0,0.6334991376997328,3.95314998626709,4.3743521613631575,3.531947811171023,3.924999952316284,7.38699996471405,,,4.179999828338623
2021-05-26,3.7799999713897705,3.900000095367432,3.7100000381469727,3.839999914169312,286900,0,0,0.00523559719267741,0.636815884006637,3.9256499886512755,4.2976128612040325,3.5536871160985184,3.924999952316284,4.361999869346619,,,4.050000190734863
2021-05-27,3.809999942779541,3.859999895095825,3.7200000286102295,3.7300000190734863,181500,0,0,-0.028645806654821637,0.6185737793186635,3.897149980068207,4.2354944169681765,3.558805543168237,3.924999952316284,4.361999869346619,,,3.650000095367432
2021-05-28,3.7200000286102295,3.880000114440918,3.7200000286102295,3.819999933242798,262200,0,0,0.024128663192786615,0.6334991376997327,3.8851499795913695,4.216414259392797,3.5538856997899413,3.924999952316284,4.361999869346619,,,3.539999961853028
2021-06-01,3.819999933242798,3.869999885559082,3.7200000286102295,3.7699999809265137,164300,0,0,-0.013088992981693415,0.625207271932472,3.8881499767303467,4.213999477066047,3.562300476394646,3.924999952316284,4.361999869346619,,,3.619999885559082
2021-06-02,3.7300000190734863,3.849999904632568,3.7100000381469727,3.740000009536743,252300,0,0,-0.007957552133036838,0.6202321524721157,3.880649971961975,4.212896084596294,3.5484038593276557,3.9549999237060547,4.361999869346619,,,4.170000076293945
2021-06-03,3.7300000190734863,3.849999904632568,3.619999885559082,3.740000009536743,212800,0,0,0.0,0.6202321524721157,3.8761499762535094,4.213472797632252,3.5388271548747663,3.8399999141693115,4.361999869346619,,,3.7100000381469727
2021-06-04,3.7899999618530273,3.839999914169312,3.7100000381469727,3.7799999713897705,320300,0,0,0.010695176938778195,0.6268656450859242,3.8546499729156496,4.1567285174979185,3.5525714283333807,3.799999952316284,4.361999869346619,,,3.700000047683716
2021-06-07,3.7899999618530273,3.839999914169312,3.75,3.759999990463257,332800,0,0,-0.005291000285156167,0.62354889877902,3.8231499791145325,3.9995102163465828,3.646789741882482,3.759999990463257,4.361999869346619,,,3.630000114440918
2021-06-08,3.799999952316284,4.090000152587891,3.740000009536743,4.090000152587891,433700,0,0,0.08776600078766905,0.6782752919204096,3.8241499781608583,4.0062932834082945,3.6420066729134226,3.8550000190734863,4.361999869346619,,,3.365000009536743
2021-06-09,4.050000190734863,4.130000114440918,3.9159998893737793,3.920000076293945,215800,0,0,-0.04156480927913431,0.6500829087729886,3.8266499876976012,4.0126161881508,3.6406837872444022,3.875,4.361999869346619,,,3.380000114440918
2021-06-10,4.079999923706055,4.079999923706055,3.819999933242798,3.930000066757202,470100,0,0,0.0025510179256709176,0.6517412819264408,3.832649993896484,4.023808130723114,3.6414918570698545,3.875,4.409999847412109,,,3.180000066757202
2021-06-11,3.990000009536743,3.990000009536743,3.859999895095825,3.940000057220459,131600,0,0,0.00254452679221151,0.6533996550798928,3.839999997615814,4.035793637532383,3.644206357699245,3.875,4.409999847412109,,,3.359999895095825
2021-06-14,3.950000047683716,4.0,3.849999904632568,3.9800000190734863,256900,0,0,0.010152274434545472,0.6600331476937012,3.8455000042915346,4.050423819977587,3.640576188605483,3.875,4.009999990463257,,,3.440000057220459
2021-06-15,3.990000009536743,4.03000020980835,3.7899999618530273,3.859999895095825,522900,0,0,-0.030150784774517714,0.640132630313541,3.8485000014305113,4.052414940024669,3.6445850628363528,3.875,4.009999990463257,,,3.2100000381469727
2021-06-16,3.839999914169312,3.940000057220459,3.650000095367432,3.690000057220459,392300,0,0,-0.04404140997292594,0.6119402867048549,3.847500002384186,4.054329067929478,3.6406709368388936,3.890000104904175,3.9099998474121094,,,3.190000057220459
2021-06-17,3.690000057220459,3.767999887466431,3.650000095367432,3.680000066757202,117600,0,0,-0.0027100244737636725,0.6102819135514028,3.8420000076293945,4.060311991100596,3.6236880241581932,3.890000104904175,3.9099998474121094,,,3.109999895095825
2021-06-18,3.650000095367432,3.7300000190734863,3.559999942779541,3.559999942779541,227400,0,0,-0.0326087287502157,0.5903813961712425,3.8205000042915342,4.060168618459516,3.580831390123553,3.8450000286102295,3.879999876022339,,,2.8399999141693115
2021-06-21,3.5999999046325684,3.619999885559082,3.319999933242798,3.380000114440918,429100,0,0,-0.050561750346008294,0.5605306794091044,3.792500007152557,4.0935253747359255,3.4914746395691885,3.725000023841858,3.7599998712539673,,,3.490000009536743
2021-06-22,3.3399999141693115,3.849999904632568,3.25,3.7300000190734863,1069100,0,0,0.10355026413674007,0.6185737793186635,3.7880000114440917,4.089945838887977,3.4860541840002064,3.6649999618530273,3.7249999046325684,,,3.119999885559082
2021-06-23,3.740000009536743,3.890000104904175,3.569999933242798,3.7200000286102295,1103500,0,0,-0.0026809625769762535,0.6169154061652115,3.7830000162124633,4.085981980711869,3.4800180517130572,3.640000104904175,3.7249999046325684,,,3.109999895095825
2021-06-24,4.264999866485596,4.710000038146973,3.7799999713897705,3.829999923706055,8948400,0,0,0.029569864045651872,0.6351575108531848,3.7825000166893004,4.085133100485078,3.4798669328935232,3.9800000190734863,3.9800000190734863,,,2.900000095367432
2021-06-25,3.829999923706055,4.1570000648498535,3.7899999618530273,4.059999942779541,1947200,0,0,0.060052225497416956,0.6733001329213183,3.799000012874603,4.123805219745519,3.4741948060036876,3.9800000190734863,3.9800000190734863,,,2.940000057220459
2021-06-28,4.070000171661377,4.070000171661377,3.7200000286102295,3.880000114440918,1342100,0,0,-0.04433493371317443,0.6434494161591802,3.8020000219345094,4.128648811412334,3.475351232456685,3.9800000190734863,3.9800000190734863,,,2.809999942779541
2021-06-29,3.940000057220459,6.099999904632568,3.869999885559082,5.070000171661377,53592600,0,0,0.3067010366292038,0.8407960191136566,3.8670000314712523,4.510810980963095,3.2231890819794096,4.674999952316284,4.674999952316284,,,2.9200000762939453
2021-06-30,4.940000057220459,5.480000019073486,4.5,4.670000076293945,7996600,0,0,-0.07889547964972876,0.7744610138981022,3.9135000348091125,4.643473558565155,3.1835265110530697,4.674999952316284,4.674999952316284,,,3.0
2021-07-01,4.389999866485596,4.880000114440918,4.019999980926514,4.179999828338623,4210000,0,0,-0.10492510491438378,0.6932006107627438,3.9355000257492065,4.669787246209232,3.201212805289181,4.674999952316284,4.674999952316284,5.655999958515167,,2.9800000190734863
