Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-21,33.45377443153237,33.897503130374865,33.375468976558736,33.6364860534668,2932900,0.0,0,,,,,,,,,36.33648300170898
2017-02-22,33.63648278953258,33.67998507829395,33.43636960602074,33.610382080078125,2537000,0.0,0,0.9992239387507011,,,,,,,,36.599853515625
2017-02-23,33.645177979598245,33.74088499507245,32.94043235476363,33.01873779296875,3378100,0.0,0,0.9816345780140022,,,,,,,,36.283809661865234
2017-02-24,32.9665346513126,33.31455957545835,32.653312883383755,33.07964324951172,2983700,0.0,0,0.9834452741861932,,,,,,,,35.660499572753906
2017-02-27,33.062236427669454,33.8104875726006,32.975231869937936,33.67997741699219,3340900,0.0,0,1.0012929817774738,,,,,,,,34.72993087768555
2017-02-28,33.57558595218181,33.73219687972655,32.992644539873595,33.14055633544922,3789000,0.0,0,0.985256197177396,,,,,,,,34.536766052246094
2017-03-01,33.31456097656805,33.43636870943843,32.88823059250993,33.40156555175781,3795300,0.0,0,0.9930159023943356,,,,,,,,35.15131378173828
2017-03-02,33.47116255351396,33.73217952546508,33.366753109524815,33.43635940551758,2571200,0.0,0,0.994050310498216,,,,,,,,34.79136657714844
2017-03-03,33.54077784407077,33.575581004844175,32.8273296432764,33.12314987182617,2481900,0.0,0,0.9847387096016912,,,,33.27540800687931,,,,34.78258514404297
2017-03-06,33.08834237906012,33.14054711338547,32.731618325365964,33.07964324951172,2489800,0.0,0,0.9834452741861932,,,,33.23190022799218,,,,35.16887664794922
2017-03-07,33.036138370408224,33.0796406527586,32.65331032009758,32.9056282043457,3268200,0.0,0,0.9782718727527198,,,,33.23189894634909,,,,35.23910903930664
2017-03-08,33.07945873074219,34.06271133545802,32.96533014972199,33.97492218017578,3437800,0.338,0,1.0100615779594522,,,,33.358010827777804,,,,34.879154205322266
2017-03-09,33.895908817937006,33.974920393111695,33.65009651692306,33.78178024291992,2633600,0.0,0,1.0043195412630848,,,,33.358010827777804,,,,34.87038040161133
2017-03-10,33.91347543134818,34.50167024919222,33.895916927226274,34.47533416748047,4348000,0.0,0,1.0249386369515614,,,,33.5774902846449,,,,34.69479751586914
