Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-21,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,19100,0.0,0,,,,,,,,,2.918539762496948
2017-02-22,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,0,0.0,0,1.0,,,,,,,,2.918539762496948
2017-02-23,2.91853946493737,2.91853946493737,2.845576047897339,2.845576047897339,1900,0.0,0,0.9749999244357784,,,,,,,,2.918539762496948
2017-02-24,2.721538310773301,2.838279962539673,2.721538310773301,2.838279962539673,2200,0.0,0,0.9725000149086168,,,,,,,,2.911243438720703
2017-02-27,2.838279962539673,2.838279962539673,2.838279962539673,2.838279962539673,0,0.0,0,0.9725000149086168,,,,,,,,2.918539762496948
2017-02-28,2.845575959393216,2.8820576667785645,2.845575959393216,2.8820576667785645,2100,0.0,0,0.9874998805268388,,,,,,,,2.918539762496948
2017-03-01,2.874761819839477,2.874761819839477,2.874761819839477,2.874761819839477,1200,0.0,0,0.9850000526907275,,,,,,,,2.561018466949463
2017-03-02,2.87476170780954,2.918539762496948,2.87476170780954,2.918539762496948,200,0.0,0,1.0,,,,,,,,2.955021381378174
2017-03-03,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,0,0.0,0,1.0,,,,2.8200390366351247,,,,2.5537219047546387
2017-03-06,2.874761482971939,2.976910269253412,2.845576115462946,2.940428733825684,6100,0.0,0,1.0074999736546366,,,,2.849224290013357,,,,2.9842069149017334
2017-03-07,2.918539498480361,2.9769102327832453,2.918539498480361,2.955021381378174,2900,0.0,0,1.0124999560910606,,,,2.849224290013357,,,,2.918539762496948
2017-03-08,3.013392115681058,3.100948217135384,2.955021381378174,2.955021381378174,2100,0.0,0,1.0124999560910606,,,,2.911243263954342,,,,2.918539762496948
2017-03-09,3.020688533782959,3.020688533782959,3.020688533782959,3.020688533782959,200,0.0,0,1.0349999587460197,,,,2.9696140898375285,,,,3.0644664764404297
2017-03-10,3.100948474057697,3.100948474057697,3.020688533782959,3.020688533782959,300,0.0,0,1.0349999587460197,,,,2.9732622167254563,,,,3.0644664764404297
2017-03-13,3.1009483337402344,3.1009483337402344,3.1009483337402344,3.1009483337402344,100,0.0,0,1.062499943837403,,,,2.9732622947603216,,,,3.13742995262146
2017-03-14,3.100948343275053,3.122837543487549,3.100948343275053,3.122837543487549,2400,0.0,0,1.0699999991830895,,,,2.9842068294752475,,,,3.1009483337402344
2017-03-15,3.122837543487549,3.122837543487549,3.122837543487549,3.122837543487549,0,0.0,0,1.0699999991830895,,,,2.9842068294752475,,,,2.845576047897339
2017-03-16,3.122837543487549,3.122837543487549,3.122837543487549,3.122837543487549,200,0.0,0,1.0699999991830895,,,,2.9842068294752475,,,,3.035281181335449
2017-03-17,3.122837543487549,3.122837543487549,3.122837543487549,3.122837543487549,0,0.0,0,1.0699999991830895,,,,3.020688520983955,,,,2.918539762496948
2017-03-20,2.918539742614328,3.122837677680832,2.6631675847189835,2.714241981506348,12100,0.0,0,0.9300000008169108,2.9575751781463624,3.1855061175158625,2.7296442387768622,2.8930026311999075,,,,2.9842069149017334
2017-03-21,2.663167298282133,2.736130714416504,2.663167298282133,2.736130714416504,200,0.0,0,0.9374998927804964,2.94845472574234,3.195887439348088,2.701022012136592,2.8930024879814824,,,,3.057170391082764
2017-03-22,2.6996492931860514,2.8090944290161133,2.6996492931860514,2.8090944290161133,1600,0.0,0,0.9624999683447182,2.9429824590682983,3.1976345631995637,2.688330354937033,2.8930024879814824,,,,2.962317705154419
2017-03-23,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,200,0.0,0,1.0,2.946630644798278,3.1976212739806718,2.695640015615886,2.8930024879814824,,,,3.0498738288879395
2017-03-24,3.122837543487549,3.122837543487549,2.641278270065957,3.122837543487549,5000,0.0,0,1.0699999991830895,2.9608585238456726,3.217922286486816,2.703794761204529,2.8820579738733945,,,,3.020688533782959
2017-03-27,2.838279995570033,3.0060958718717643,2.188904821872711,2.918539762496948,7100,0.0,0,1.0,2.964871513843536,3.2165474054723884,2.713195622214684,2.655871249776772,,,,3.057347297668457
2017-03-28,2.845576338017935,2.976910502080159,2.845576338017935,2.918539762496948,500,0.0,0,1.0,2.966695618629456,3.2164448591977406,2.716946378061171,2.655871249776772,2.655871249776772,,,2.940039157867432
2017-03-29,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,0,0.0,0,1.0,2.968884515762329,3.2160996310235173,2.7216694005011406,2.655871249776772,2.655871249776772,,,2.940039157867432
2017-03-30,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,200,0.0,0,1.0,2.968884515762329,3.2160996310235173,2.7216694005011406,2.655871249776772,2.655871249776772,,,2.9327073097229004
2017-03-31,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,300,0.0,0,1.0,2.968884515762329,3.2160996310235173,2.7216694005011406,2.65587118268013,2.655871249776772,,,2.9986932277679443
2017-04-03,2.9185397812154004,2.9842070376262044,2.911243438720703,2.911243438720703,4600,0.0,0,0.997500008781788,2.9674252510070795,3.215648449410485,2.719202052603674,2.65587118268013,2.655871249776772,,,2.8300626277923584
2017-04-04,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,2300,0.0,0,1.0,2.9656011700630183,3.214706336534671,2.7164960035913657,2.65587118268013,2.655871249776772,,,2.8300626277923584
2017-04-05,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,0,0.0,0,1.0,2.963777089118957,3.21370728363511,2.713846894602804,2.65587118268013,2.655871249776772,,,2.78607177734375
2017-04-06,2.845576151703188,2.9915029911066213,2.561018466949463,2.561018466949463,3100,0.0,0,0.8774999401613056,2.9407935857772824,3.244886000900024,2.636701170654541,2.5975003468722377,2.655871249776772,,,2.6980905532836914
2017-04-07,2.955021381378174,2.955021381378174,2.955021381378174,2.955021381378174,100,0.0,0,1.0124999560910604,2.937510228157043,3.23946869544647,2.635551760867616,2.776260729028042,2.655871249776772,,,2.88138484954834
2017-04-10,2.9550212003828813,2.9550212003828813,2.5537219047546387,2.5537219047546387,1100,0.0,0,0.8749998672520429,2.9101489067077635,3.245606606263212,2.574691207152316,2.77261244793063,2.655871249776772,,,2.734749555587769
2017-04-11,2.845576239245094,2.9915030831378515,2.845576239245094,2.9842069149017334,900,0.0,0,1.022500002654959,2.9032173752784725,3.2261727445927924,2.580262005964153,2.7726124939462453,2.655871249776772,,,2.940039157867432
2017-04-12,2.9623178171843563,2.9623178171843563,2.918539762496948,2.918539762496948,1400,0.0,0,0.9999999999999998,2.8930024862289425,3.199879474829553,2.586125497628332,2.7726124939462453,2.655871249776772,,,2.918043851852417
2017-04-13,2.918539762496948,2.918539762496948,2.918539762496948,2.918539762496948,100,0.0,0,0.9999999999999998,2.882787597179413,3.1712367464168905,2.5943384479419347,2.7726124939462453,2.655871249776772,,,2.6980905532836914
2017-04-17,3.203097150801278,3.203097150801278,3.0644664764404297,3.0644664764404297,12200,0.0,0,1.0499999060552918,2.8798690438270564,3.1594959681784567,2.600242119475656,2.8784095277779587,2.696000986336995,,,2.6907591819763184
2017-04-18,3.0644664764404297,3.0644664764404297,2.9258361499966177,3.0644664764404297,1600,0.0,0,1.0499999060552918,2.8973802685737606,3.177191886288387,2.6175686508591345,2.8784095277779587,2.696000986336995,,,2.64676833152771
2017-04-19,3.1374299526214604,3.1374299526214604,3.1374299526214604,3.13742995262146,200,0.0,0,1.0749998999284631,2.9174452304840086,3.2056469372174297,2.629243523750588,2.8784095277779587,2.696000986336995,,,2.6980905532836914
2017-04-20,3.1155410178646834,3.1155410178646834,3.1009483337402344,3.1009483337402344,1900,0.0,0,1.0624999438374028,2.9320379257202145,3.226374184565519,2.63770166687491,2.8784095277779587,2.696000986336995,,,2.78607177734375
2017-04-21,2.91853946493737,2.925835980599881,2.8309833644893327,2.845576047897339,7200,0.0,0,0.9749999244357782,2.928389739990234,3.225129817229796,2.631649662750672,2.8784095277779587,2.696000986336995,,,2.6907591819763184
2017-04-24,3.079059235152744,3.137430321492848,2.845576281460506,3.035281181335449,8000,0.0,0,1.0399999411824434,2.924011921882629,3.211488133045468,2.63653571071979,3.0170402576453057,2.696000986336995,,,2.6760952472686768
2017-04-25,2.9915031869759616,2.9915031869759616,2.845576338017935,2.918539762496948,11600,0.0,0,0.9999999999999996,2.924011921882629,3.211488133045468,2.63653571071979,3.0170402576453057,2.696000986336995,,,2.712754249572754
2017-04-26,2.9623177143593,2.9842069149017334,2.9623177143593,2.9842069149017334,10600,0.0,0,1.0225000026549589,2.9272952795028684,3.2159569232220653,2.6386336357836715,3.0170402576453057,2.696000986336995,,,2.947370767593384
2017-04-27,3.057170391082764,3.057170391082764,3.057170391082764,3.057170391082764,100,0.0,0,1.0474999965281302,2.934226810932159,3.228380166235416,2.6400734556289023,3.0170402576453057,2.696000986336995,,,2.610109329223633
2017-04-28,3.0571703273484934,3.0790591799058715,2.8455762304029664,2.962317705154419,9700,0.0,0,1.014999947309272,2.936415708065033,3.230722713474271,2.6421087026557952,2.98420684299109,2.696000986336995,,,2.4634737968444824
2017-05-01,2.940428869632885,3.0863557139176514,2.940428869632885,3.0498738288879395,9200,0.0,0,1.0449999236188674,2.9429824113845826,3.241278175405893,2.6446866473632724,2.98420684299109,2.696000986336995,,,2.822730541229248
2017-05-02,3.0717631044881646,3.0717631044881646,2.736131006521497,3.020688533782959,13800,0.0,0,1.034999958746019,2.948454666137695,3.2482486954906973,2.648660636784693,2.9367806640071725,2.696000986336995,,,2.918043851852417
2017-05-03,2.932707186313196,3.07934240578648,2.932707186313196,3.057347297668457,12300,0.02,0,1.0475606112875953,2.9553950428962708,3.25854223277197,2.6522478530205715,2.9367806640071725,2.8784095277779587,,,2.888716697692871
2017-05-04,2.9473707441273445,3.057347334873592,2.932707222001574,2.940039157867432,3600,0.0,0,1.007366490478132,2.956470012664795,3.2592349156633125,2.6537051096662774,2.9367806640071725,2.8784095277779587,2.655871249776772,,2.940039157867432
2017-05-05,2.940039157867432,2.940039157867432,2.940039157867432,2.940039157867432,0,0.0,0,1.007366490478132,2.975421047210693,3.2175988736217755,2.733243220799612,2.911243360219574,2.8784095277779587,2.655871249776772,,2.940039157867432
2017-05-08,3.116001516580581,3.116001516580581,2.881384980747583,2.9327073097229004,1000,0.0,0,1.0048543272933963,2.97430534362793,3.217059978583066,2.7315507086727937,2.926066261551039,2.8784095277779587,2.655871249776772,,2.925375699996948
2017-05-09,2.9986932277679443,2.9986932277679443,2.9986932277679443,2.9986932277679443,100,0.0,0,1.0274635508828631,2.996553909778595,3.1424409055523856,2.8506669140048047,2.926066261551039,2.8784095277779587,2.6558712162284506,,2.918043851852417
2017-05-10,2.9693664491838336,2.9693664491838336,2.8300626277923584,2.8300626277923584,2100,0.0,0,0.9696844511623528,2.9888466954231263,3.1519924784407087,2.825700912405544,2.926066261551039,2.8784095277779587,2.6558712162284506,,2.6321046352386475
2017-05-11,2.8300626277923584,2.8300626277923584,2.8300626277923584,2.8300626277923584,200,0.0,0,0.9696844511623528,2.984422838687897,3.1594532637463986,2.809392413629395,2.926066261551039,2.8784095277779587,2.6558712162284506,,2.6980905532836914
2017-05-12,2.78607177734375,2.78607177734375,2.7714082554737542,2.78607177734375,2300,0.0,0,0.954611553744991,2.9777994394302367,3.1715399900655443,2.784058888794929,2.926066261551039,2.8784095277779587,2.6558712162284506,,2.910711765289306
2017-05-15,3.0426836549772385,3.0426836549772385,2.6980905532836914,2.6980905532836914,1000,0.0,0,0.924465922292368,2.9594806432724,3.1841546795905957,2.7348066069542045,2.9070460349321365,2.8784095277779587,2.6266857983245044,,2.859389543533325
2017-05-16,2.99869319952488,2.99869319952488,2.8080670652618887,2.88138484954834,400,0.0,0,0.9872693483823493,2.9503265619277954,3.17201140797791,2.728641715877681,2.9070460349321365,2.8784095277779587,2.7160659894024066,,2.8740530014038086
2017-05-17,2.881384954709412,2.940039219239853,2.734749555587769,2.734749555587769,1200,0.0,0,0.9370266565249948,2.930192542076111,3.153403567766728,2.7069815163854947,2.9070460349321365,2.950593852042485,2.714241848853701,,2.888716697692871
2017-05-18,2.646768190943113,2.998693246370512,2.646768190943113,2.940039157867432,1700,0.0,0,1.0073664904781316,2.9221470832824705,3.1311582447079207,2.7131359218570203,2.881384853761847,2.924932670872196,2.7142418718615087,,2.844726085662842
2017-05-19,2.932707374741888,3.020688512078713,2.786071971044197,2.918043851852417,7700,0.0,0,0.9998300826149756,2.925770473480225,3.1318057063469142,2.7197352406135358,2.844725922960176,2.924932670872196,2.7142418718615087,,2.918043851852417
2017-05-22,2.9620341126644067,2.9620341126644067,2.566118686191852,2.6980905532836914,3600,0.0,0,0.924465922292368,2.908910942077637,3.131076299570529,2.686745584584745,2.804401170584545,2.884607918496565,2.7142418718615087,,2.859389543533325
2017-05-23,2.962034541295561,2.962034541295561,2.6687638967452707,2.6907591819763184,1000,0.0,0,0.9219539224897336,2.897521913051605,3.139258165885804,2.6557856602174064,2.804401170584545,2.85177450384235,2.787205257057477,,2.778740167617798
2017-05-24,2.4048200287983104,2.64676833152771,2.3901565058936787,2.64676833152771,1000,0.0,0,0.9068810250723716,2.880649983882904,3.142335162223349,2.6189648055424586,2.7164200804354586,2.763793413693264,2.787205257057477,,2.859389543533325
2017-05-25,2.9327070699335454,2.9327070699335454,2.690758792600976,2.6980905532836914,1500,0.0,0,0.924465922292368,2.8626959919929504,3.122723067647831,2.60266891633807,2.7164200804354586,2.763793413693264,2.787205257057477,,2.9033801555633545
2017-05-26,2.9620342145866694,2.9620342145866694,2.78607177734375,2.78607177734375,4900,0.0,0,0.954611553744991,2.853883695602417,3.1117218924654657,2.5960454987393686,2.705422508986196,2.763793413693264,2.787205257057477,,2.8960483074188232
